Source_Name,RA,DEC,GLON,GLAT,Signif_Avg,Flux1000,Unc_Flux1000,Energy_Flux1000,Unc_Energy_Flux1000,SpectrumType,PL_Index,Unc_PL_Index,Pivot_Energy,LP_Index,Unc_LP_Index,LP_Beta,Unc_LP_beta,Flags,CLASS,ASSOC1,ASSOC_PROB_BAY,ASSOC_PROB_LR,Counterpart_Catalog,RA_Counterpart,DEC_Counterpart,Unc_Counterpart,VLBI_Counterpart,Gaia_Counterpart,Gaia_G_Magnitude,Redshift,SED_class,nu_syn,nuFnu_syn,Variability_Index,Frac_Variability,Unc_Frac_Variability,Highest_energy
4FGL J0022.5+0608,5.6376,6.1343,110.012115,-56.01111,41.94831,1.9009878e-09,8.582765e-11,2.1512599e-11,8.768094e-13,PowerLaw,2.1697786,0.031866338,1126.1342,2.1405156,0.03923954,0.0326319,0.019763228,0,bll,PKS 0019+058,0.99987024,0.98650587,bllac,5.6351717375,6.13451915833,6.8e-08,RFC J0022+0608,Gaia DR2: 2747621627293362304,18.8749,-inf,LSP,13963683000000.0,2.7138135e-12,48.994625,0.2582087,0.08110494,36.3345
4FGL J0023.7-6820,5.9347,-68.3381,306.7893,-48.58217,12.622714,2.340999e-10,3.18748e-11,5.0131353e-12,4.569598e-13,PowerLaw,2.765263,0.07592258,453.92496,2.7319782,0.09677886,0.11925611,0.068275884,0,bcu,PKS 0021-686,0.996154,0.97795117,rfc,6.028012125,-68.3484964083,5.3e-07,RFC J0024-6820,Gaia DR2: 4703376358948181504,17.4405,-inf,LSP,22646444000000.0,5.6963804e-12,29.871029,0.461667,0.1593101,10.0
4FGL J0023.7+4457,5.9477,44.951,117.80447,-17.645323,13.386444,4.233854e-10,4.614427e-11,5.83955e-12,5.40932e-13,PowerLaw,2.4419997,0.07342113,874.5667,2.3874292,0.098467514,0.09911969,0.059611127,0,fsrq,B3 0020+446,0.9976239,0.8584,cgrabs,5.89767695833,44.9432661806,9.5e-08,RFC J0023+4456,Gaia DR2: 385807257115223040,19.9608,1.062,,0.0,0.0,30.200375,0.50275177,0.1721884,10.0
4FGL J0023.9+1603,5.9819,16.0639,113.34497,-46.295124,8.42375,2.6625116e-10,4.2300097e-11,2.95753e-12,4.6960206e-13,PowerLaw,2.0656276,0.11177156,2173.6548,1.8498455,0.25141633,0.26769617,0.17168823,0,bll,87GB 002122.5+154553,0.997018,0.0,bzcat,6.005336625,16.0427651639,5e-07,RFC J0024+1602,Gaia DR2: 2792501630354994176,19.7114,-inf,LSP,57543993000000.0,7.6088143e-13,7.6143317,0.12737565,0.5670184,14.9981
4FGL J0024.4+4647,6.1212,46.797,118.14276,-15.823961,6.0921693,1.8130848e-10,3.715352e-11,2.8765328e-12,5.470128e-13,PowerLaw,2.559695,0.149102,892.0653,2.5828857,0.12566137,-0.04708186,0.05561719,0,bcu,B3 0021+464,0.9415452,0.893634,rfc,6.08974019167,46.7350638083,1e-07,RFC J0024+4644,Gaia DR2: 392378007321992320,19.0499,-inf,,0.0,0.0,13.978775,0.44768974,0.23287736,10.0
4FGL J0024.7+0349,6.1975,3.8321,110.177605,-58.378212,6.054029,1.8455489e-10,3.7795163e-11,2.4122024e-12,4.962595e-13,PowerLaw,2.3887396,0.14751191,1280.2596,2.342176,0.19263145,0.10263876,0.119471736,0,fsrq,GB6 J0024+0349,0.9975917,0.0,bzcat,6.188405075,3.81766335278,1.7e-07,RFC J0024+0349,Gaia DR2: 2548739288299015552,20.5625,0.545,,0.0,0.0,84.852974,1.8932133,0.55294937,28.8538
4FGL J0025.2-2231,6.3034,-22.5328,69.19585,-82.484505,4.5509667,1.1159832e-10,2.8432418e-11,1.4755555e-12,3.7735825e-13,PowerLaw,2.4007282,0.18182564,1252.8844,2.4035568,0.1719414,-0.018409936,0.079247,0,fsrq,PMN J0025-2228,0.9489406,0.9310918,bzcat,6.351030875,-22.4632213139,1.3e-07,RFC J0025-2227,Gaia DR2: 2360737471556004864,19.2053,0.834,LSP,94406090000000.0,3.8060283e-13,4.4539175,0.0,10.0,10.0
4FGL J0025.7-4801,6.4351,-48.0191,314.72382,-68.51652,12.890867,3.6495987e-10,4.1583993e-11,4.1907103e-12,4.6029077e-13,PowerLaw,2.2063763,0.09167495,1588.6167,1.8866131,0.31702313,0.21659291,0.18160604,0,bcu,SUMSS J002545-480356,0.9858329,0.91305333,rfc,6.44092530833,-48.0653061722,1.5e-06,RFC J0025-4803,Gaia DR2: 4978730556289192576,20.3129,-inf,LSP,19054608000000.0,8.276315e-13,80.91088,1.0928384,0.314121,10.0
4FGL J0026.6-4600,6.6521,-46.0156,315.91986,-70.481415,9.678034,2.1539721e-10,3.4350123e-11,2.42879e-12,3.9066783e-13,PowerLaw,1.9649565,0.12413082,2976.1826,2.0060956,0.13280459,-0.027233807,0.05228317,0,bll,1RXS J002636.3-460101,0.99990463,0.9883211,bllac,6.647500038146973,-46.01969909667969,0.0045,,,nan,-inf,,0.0,0.0,12.271511,0.49288008,0.26909304,71.1879
4FGL J0028.1+7505,7.0444,75.0962,121.40364,12.293515,7.8989735,3.4542533e-10,5.92703e-11,1.8919193e-12,3.810694e-13,LogParabola,2.1871247,0.10872759,2446.705,1.9022264,0.24108857,0.4436431,0.2039337,4,bcu,GB6 J0028+7506,0.99707437,0.905469,wise,7.054392475,75.1036241833,4.8e-07,RFC J0028+7506,Gaia DR2: 539477892725827712,20.6364,-inf,LSP,31622777000000.0,6.5490603e-13,6.557799,0.0,10.0,-inf
4FGL J0028.4+2001,7.1222,20.0311,115.611595,-42.51422,13.547593,4.5310278e-10,4.9924186e-11,6.2080644e-12,5.627011e-13,PowerLaw,2.4357517,0.07136251,816.01074,2.4110892,0.0848314,0.05410553,0.05286022,0,fsrq,TXS 0025+197,0.9976342,0.94375205,bzcat,7.12424369167,20.0074288944,6.8e-08,RFC J0028+2000,Gaia DR2: 2796062364402066304,20.2315,1.553,LSP,2570395800000.0,6.5810015e-13,27.655413,0.4001517,0.14619052,10.0
4FGL J0028.9+3553,7.2251,35.8904,117.82134,-26.757605,6.226772,2.0736887e-10,3.9559595e-11,2.4492645e-12,4.6904413e-13,PowerLaw,2.2594097,0.15211445,1623.94,2.2718542,0.16157958,-0.009681202,0.07107151,0,bcu,GB6 J0028+3550,0.98213834,0.0,wise,7.2165422439575195,35.84334945678711,0.0045,,,nan,-inf,LSP,75857754000000.0,4.6835913e-13,15.271357,0.48356295,0.25305772,10.0
4FGL J0029.0-7044,7.2509,-70.7414,305.60474,-46.27025,18.739412,5.6327426e-10,4.6278783e-11,6.522185e-12,5.057826e-13,PowerLaw,2.2238069,0.06521896,1456.1017,2.1827416,0.08580016,0.04705529,0.044087842,0,bll,PKS 0026-710,0.99931973,0.95868856,bzcat,7.1731794,-70.7544244639,6.3e-07,RFC J0028-7045,Gaia DR2: 4702322988153196032,19.2833,-inf,LSP,20892960000000.0,3.0448016e-12,25.41967,0.318301,0.12108178,15.3715
4FGL J0029.4+2051,7.3665,20.8662,116.05021,-41.71177,5.4575253,6.716397e-11,2.6002858e-11,1.1069118e-12,3.545425e-13,PowerLaw,1.5339124,0.1926541,13235.658,1.1432891,0.5377735,0.5266564,0.4038332,0,bcu,NVSS J002928+205332,0.99705195,0.0,whsp2,7.369166851043701,20.8926944732666,0.0045,,,nan,-inf,HSP,4786301000000000.0,4.7589596e-13,6.5199246,0.0,10.0,44.5603
4FGL J0030.2-1647,7.5643,-16.7975,96.46627,-78.56577,13.651061,3.1286215e-10,4.1343706e-11,4.0727335e-12,5.849016e-13,PowerLaw,1.7404137,0.08355035,4143.749,1.5922581,0.13805887,0.14545472,0.07257415,0,bll,2MASS J00302045-1647130,0.9995532,0.9006456,bzcat,7.58519942917,-16.7869713833,3.7e-07,RFC J0030-1647,Gaia DR2: 2367456724552393984,18.0089,0.237,HSP,3548134000000000.0,2.123792e-12,29.728193,0.647475,0.23652853,97.084
4FGL J0030.3-4224,7.5958,-42.4127,317.26767,-74.12445,35.296204,1.0688529e-09,5.9666085e-11,1.6141649e-11,6.413006e-13,PowerLaw,2.520737,0.03377584,600.2783,2.4999268,0.040767297,0.06309153,0.024810283,0,fsrq,PKS 0027-426,0.9994261,0.9721535,bzcat,7.57288592917,-42.4129118778,3.1e-07,RFC J0030-4224,Gaia DR2: 4992764447828973184,17.9794,0.495,LSP,10115794000000.0,1.70388e-12,71.910126,0.32131714,0.09454519,91.8714
4FGL J0030.6-0212,7.6558,-2.2014,110.743324,-64.57944,43.08195,1.7144371e-09,8.3669516e-11,1.9733614e-11,8.162653e-13,LogParabola,2.3923953,0.028695399,474.4633,2.2715046,0.041906994,0.10139001,0.02470129,0,bcu,PKS B0027-024,0.9876088,0.96144694,crates,7.63259895,-2.1989259,1.4e-07,RFC J0030-0211,Gaia DR2: 2540845791242882176,19.3433,1.804,LSP,3630780600000.0,5.3014906e-13,695.06555,0.9216076,0.24869624,16.0084
4FGL J0031.3+0726,7.83,7.4443,114.195915,-55.085846,7.5487576,2.0314436e-10,3.9367377e-11,2.2742073e-12,4.3465023e-13,PowerLaw,1.9919337,0.15501586,3216.963,2.068665,0.17080864,-0.046899144,0.07418946,0,bll,NVSS J003119+072456,0.9895536,0.0,wise,7.83212394167,7.41487718889,3.3e-07,RFC J0031+0724,Gaia DR2: 2748018207394054656,18.248,-inf,ISP,749894200000000.0,8.9040586e-13,13.281998,0.5212529,0.34230962,54.3462
4FGL J0032.3-5522,8.0778,-55.3668,308.63895,-61.549007,18.38948,5.0048504e-10,4.3924833e-11,5.8428622e-12,4.5404888e-13,PowerLaw,2.2393293,0.060690153,1110.9536,2.1789534,0.08571115,0.14148334,0.059057478,0,bcu,SUMSS J003210-552228,0.9991089,0.0,rfc,8.04550094583,-55.3744364833,1.8e-05,RFC J0032-5522,,nan,-inf,,0.0,0.0,280.62875,1.4011152,0.3828516,13.7987
4FGL J0032.4-2849,8.1076,-28.8224,9.845286,-85.47483,7.5993605,1.9425604e-10,3.369756e-11,2.351831e-12,3.708684e-13,PowerLaw,2.29681,0.12218044,1169.5734,2.2339456,0.16641161,0.08533845,0.10205696,0,bll,PMN J0032-2849,0.99433035,0.9183363,at20g,8.13790435833,-28.8223311722,6.9e-07,RFC J0032-2849,Gaia DR2: 2319110854681753216,18.4657,0.323888,LSP,43651580000000.0,2.4324392e-12,10.098609,0.36001262,0.27500013,10.0
4FGL J0033.5-1921,8.3954,-19.3593,94.18597,-81.21709,62.083744,2.9650153e-09,1.0838903e-10,3.1802717e-11,1.5732991e-12,LogParabola,1.7667189,0.021988718,1503.9106,1.6376711,0.037354276,0.066442244,0.014219972,0,bll,KUV 00311-1938,0.99997485,0.9957444,bllac,8.39325065417,-19.3592032028,3.5e-07,RFC J0033-1921,Gaia DR2: 2363828473620028928,16.704,0.61,HSP,7079458000000000.0,8.082524e-12,27.173615,0.16308875,0.05875791,170.006
4FGL J0033.9+3858,8.483,38.9716,119.214905,-23.773771,6.516642,1.9280863e-10,3.803079e-11,2.9505651e-12,4.9160404e-13,PowerLaw,2.5314107,0.13155839,791.1438,2.500715,0.16030462,0.043137964,0.10066661,0,bcu,MG3 J003408+3901,0.98572415,0.0,crates,8.50998734167,39.0104198222,3.1e-07,RFC J0034+3900,Gaia DR2: 380567676185451392,nan,-inf,LSP,9332543000000.0,2.153818e-13,22.908848,0.76187164,0.27943042,10.0
4FGL J0034.0-4116,8.5142,-41.2708,316.00058,-75.4134,9.386996,2.2469607e-10,3.384385e-11,3.313904e-12,4.659715e-13,PowerLaw,2.5011864,0.106719464,958.32904,2.49931,0.11402634,0.023641728,0.05986635,0,bcu,PKS 0031-415,0.9962578,0.9641627,rfc,8.51836992083,-41.2720757111,2e-06,RFC J0034-4116,Gaia DR2: 4993957727182299136,18.9193,-inf,LSP,9332543000000.0,7.5090157e-13,42.122467,0.8595044,0.27061948,10.0
4FGL J0035.0-5728,8.7521,-57.4714,307.28632,-59.51773,6.2422285,1.3680058e-10,2.8964787e-11,2.2654092e-12,3.9708737e-13,PowerLaw,2.591937,0.13731724,719.3966,2.5165923,0.20007183,0.10722539,0.11722005,0,bcu,PMN J0035-5726,0.97466546,0.0,wise,8.764370918273926,-57.435569763183594,0.0045,,,nan,-inf,ISP,446683580000000.0,1.0152009e-12,6.9624567,0.0,10.0,10.0
4FGL J0035.2+1514,8.8123,15.2405,117.15257,-47.449505,29.396303,1.1042779e-09,6.879443e-11,1.323888e-11,9.267149e-13,PowerLaw,1.8417218,0.042858467,2775.3247,1.7684717,0.061479423,0.06314257,0.02818883,0,bll,RX J0035.2+1515,0.99962795,0.9807465,bzcat,8.81135048333,15.251153775,3.5e-07,RFC J0035+1515,Gaia DR2: 2780475069095852672,16.4032,1.09026,ISP,970509940000000.0,3.5052096e-12,26.144093,0.2920611,0.107837535,263.987
4FGL J0036.9+1832,9.234,18.5424,118.135414,-44.19425,8.807459,2.9672673e-10,4.4432395e-11,3.8328576e-12,5.058308e-13,PowerLaw,2.376095,0.097324006,971.39514,2.3227475,0.13633813,0.12368554,0.08591503,0,bcu,CRATES J003659.39+183203.7,0.9939069,0.87645936,crates,9.2475465,18.5343487917,6.9e-07,RFC J0036+1832,Gaia DR2: 2794743981241205760,20.3008,1.595,,0.0,0.0,101.43596,1.4542115,0.41433656,10.0
4FGL J0037.6+3653,9.4045,36.8964,119.860954,-25.89293,5.0902,1.6772747e-10,3.6329273e-11,2.1130443e-12,4.916142e-13,PowerLaw,2.3477542,0.17007834,1577.3956,2.3135214,0.2160226,0.040071443,0.11287221,0,fsrq,4C +36.01,0.0,0.87086743,nvss,9.44226244167,36.9863565306,7.5524774e-08,RFC J0037+3659,,18.226,0.366,LSP,36307804000000.0,1.1114834e-12,13.0986595,0.31104285,0.3539171,-inf
4FGL J0037.8+1239,9.4695,12.6527,117.77323,-50.08318,18.105642,7.1786854e-10,6.053648e-11,8.176968e-12,6.4521646e-13,PowerLaw,2.1874437,0.06339339,1412.9113,2.192543,0.065228134,-0.006546934,0.028437233,0,bll,NVSS J003750+123818,0.9994158,0.9106481,bzcat,9.46200105417,12.6388553694,3e-07,RFC J0037+1238,Gaia DR2: 2775856402995417600,17.4377,0.089,HSP,1124605000000000.0,6.328226e-12,53.488197,0.5709333,0.17534864,81.2487
4FGL J0037.9+2612,9.4823,26.201,119.158325,-36.57175,4.2739406,1.2368265e-10,3.305867e-11,2.0343015e-12,4.6101474e-13,PowerLaw,2.5869086,0.16761844,731.4776,2.509832,0.24365097,0.09637119,0.13876723,0,bll,WISE J003719.15+261312.6,0.8784728,0.0,crates,9.32982629583,26.2200656639,2.3812386e-07,RFC J0037+2613,,nan,0.1477,,0.0,0.0,3.2238827,0.0,10.0,10.0
4FGL J0038.1+0012,9.5394,0.2118,115.73305,-62.47418,13.104912,3.8636183e-10,4.5966377e-11,4.296203e-12,5.1471853e-13,PowerLaw,2.0359564,0.09194976,2289.0378,2.0293787,0.10276869,0.0063442127,0.044015516,0,bll,NVSS J003808+001336,0.99888945,0.9222525,bzcat,9.535455025,0.226807130556,3.5e-07,RFC J0038+0013,Gaia DR2: 2543195546374972672,19.6645,0.7395,LSP,63826347000000.0,5.856417e-13,3.821707,0.0,10.0,37.6951
4FGL J0038.2-2459,9.5652,-24.9899,68.04953,-86.349205,10.485855,2.679835e-10,3.735535e-11,3.4234195e-12,4.1626495e-13,PowerLaw,2.363812,0.09155633,968.3599,2.2909923,0.14476727,0.21493347,0.10210488,0,fsrq,PKS 0035-252,0.99873435,0.99937177,cgrabs,9.56139794583,-24.9839542417,6.8e-08,RFC J0038-2459,Gaia DR2: 2347066277119976576,19.0088,1.196,LSP,2570395800000.0,1.7555896e-12,64.82243,0.99329674,0.2992124,10.0
4FGL J0038.7-0204,9.6899,-2.0722,115.48633,-64.760506,7.5016265,1.3772218e-10,3.9361264e-11,3.1504482e-12,6.12274e-13,LogParabola,2.8070862,0.113154605,390.33075,2.4304445,0.30004498,0.49911603,0.24499303,1,rdg,3C 17,0.0,0.98065263,nvss,9.5855389875,-2.12792973056,1.5e-07,RFC J0038-0207,Gaia DR2: 2530341499531651712,nan,0.2204,,0.0,0.0,14.627179,0.4565658,0.223987,-inf
4FGL J0039.0-0946,9.7556,-9.7828,112.76266,-72.408966,10.35473,2.3380903e-10,3.8620836e-11,4.6419526e-12,5.0139304e-13,PowerLaw,2.7169766,0.09162068,452.01917,2.6263711,0.13546464,0.116786905,0.09015042,0,fsrq,TXS 0036-099,0.9931964,0.9033875,bzcat,9.77621527083,-9.71302482222,1.7e-07,RFC J0039-0942,,nan,2.1015,LSP,3019951800000.0,3.5447695e-13,14.110698,0.27682787,0.15077244,10.0
4FGL J0039.1-2219,9.7782,-22.3276,92.03161,-84.4438,9.915741,2.1630196e-10,3.5325177e-11,2.6567249e-12,4.6062936e-13,PowerLaw,1.8083013,0.11062812,3772.8774,1.7119788,0.16711996,0.08384782,0.08250741,0,bcu,PMN J0039-2220,0.99429685,0.93249863,at20g,9.7842046875,-22.3337442694,4.1e-07,RFC J0039-2220,Gaia DR2: 2349879381914900736,17.2929,0.0615,,0.0,0.0,6.3340545,0.0,10.0,10.0
4FGL J0039.1+4330,9.7994,43.5122,120.580925,-19.303667,8.829047,2.3825386e-10,3.781473e-11,2.6567307e-12,4.231133e-13,PowerLaw,2.0126612,0.10982733,2662.0103,1.8814087,0.20354456,0.25462776,0.15244506,0,bcu,NVSS J003907+433015,0.99839205,0.0,rfc,9.78399802917,43.5040607806,6.7e-07,RFC J0039+4330,Gaia DR2: 387653371499092224,19.8949,-inf,ISP,562341300000000.0,4.9426175e-13,22.642117,0.5871909,0.2505465,18.6758
4FGL J0040.3+4050,10.0989,40.8362,120.67978,-21.987257,8.012128,2.1891587e-10,4.819724e-11,2.4479032e-12,4.9700885e-13,PowerLaw,1.9973712,0.20269601,4425.906,2.0676007,0.08827838,-0.10029808,0.027801268,0,bll,B3 0037+405,0.9963499,0.87867224,bllac,10.0575411875,40.8346463778,1.2036262e-06,RFC J0040+4050,,nan,-inf,LSP,19054608000000.0,5.794887e-13,16.018068,0.60471636,0.3345209,118.511
4FGL J0040.4-2340,10.1012,-23.6704,86.55478,-85.73834,7.87368,2.0080544e-10,3.5067133e-11,2.2454998e-12,3.8445373e-13,PowerLaw,2.126396,0.12081578,1751.2614,2.0071328,0.21668287,0.22140585,0.144965,0,bll,PMN J0040-2340,0.99864256,0.86717445,bzcat,10.1037706375,-23.6668797417,7.9e-07,RFC J0040-2340,Gaia DR2: 2347477601843338368,18.4532,0.213,ISP,316227770000000.0,1.5927881e-12,16.127867,0.61108524,0.27917644,12.9986
4FGL J0040.9+3203,10.2393,32.0529,120.34745,-30.766249,4.7096252,1.6060887e-10,3.732289e-11,2.1363371e-12,4.530685e-13,PowerLaw,2.4068215,0.1480528,999.8455,2.065728,0.38212717,0.4774348,0.33755207,0,bcu,TXS 0038+319,0.8193559,0.0,crates,10.3163916583,32.1854352694,6.843789e-08,RFC J0041+3211,,nan,-inf,,0.0,0.0,11.389493,0.45937976,0.3409717,10.0
4FGL J0041.4+3800,10.3697,38.0097,120.77072,-24.820253,6.773312,1.607914e-10,3.8046268e-11,1.8241476e-12,4.0101418e-13,PowerLaw,1.9469025,0.18766668,4382.0073,2.0108974,0.12811337,-0.07155347,0.046425942,0,fsrq,B3 0038+377,0.9803674,0.8447986,rfc,10.3459950292,37.9821662111,7.6e-07,RFC J0041+3758,Gaia DR2: 368220229325691136,17.492,0.38,HSP,1798871000000000.0,1.1366244e-12,12.667791,0.6166185,0.37010843,78.5282
4FGL J0041.7-1607,10.4382,-16.121,110.9076,-78.76599,4.978177,6.859515e-11,2.4942172e-11,9.903035e-13,3.347207e-13,PowerLaw,1.6415144,0.19067074,8115.267,1.4509786,0.45190528,0.25909215,0.27676356,0,bcu,GALEXASC J004141.24-160746.6,-inf,0.0,rfc,10.4216878833,-16.1297751028,3.4e-06,RFC J0041-1607,Gaia DR2: 2370881870775856000,nan,-inf,ISP,158489330000000.0,3.8842573e-13,13.583486,0.7902142,0.46876705,45.8273
4FGL J0042.0+3640,10.5053,36.6724,120.82833,-26.160883,5.7158866,1.7311683e-10,3.6937176e-11,1.958344e-12,4.320583e-13,PowerLaw,2.1686711,0.16490938,2303.6409,2.122964,0.2148951,0.04581871,0.10862679,0,bll,RX J0042.0+3641,0.9986084,0.9343784,bllac,10.533300399780273,36.68669891357422,0.009,,,nan,0.47,,0.0,0.0,8.312982,0.24144098,0.44235253,29.9866
4FGL J0042.2+2319,10.5581,23.3271,120.19306,-39.49569,12.997248,4.2173687e-10,4.683118e-11,5.0766787e-12,5.272522e-13,PowerLaw,2.2886279,0.08231812,1287.5764,2.1724327,0.13732837,0.1550656,0.09185326,0,fsrq,PKS 0039+230,0.9895131,0.96907693,bzcat,10.5189382125,23.3336283389,7.5e-08,RFC J0042+2320,Gaia DR2: 2803291653354633600,20.5038,1.426,LSP,1862087100000.0,4.2436738e-13,14.183247,0.31572813,0.16042389,15.708
4FGL J0043.5-0442,10.8766,-4.7007,117.76341,-67.49282,7.2558775,1.9377369e-10,4.247228e-11,2.1978923e-12,4.6101984e-13,PowerLaw,1.9474424,0.16024956,4035.9543,1.9539131,0.17463587,-0.005116315,0.07345108,0,bll,1RXS J004333.7-044257,0.99855196,0.954771,bzcat,10.8921778542,-4.71684286944,3.7e-07,RFC J0043-0443,Gaia DR2: 2527285166444300544,18.5955,0.48,,0.0,0.0,10.8568125,0.20206277,0.5719608,16.5025
4FGL J0043.6+2223,10.9095,22.3864,120.562355,-40.44946,5.886976,1.7664696e-10,3.8575764e-11,1.9723023e-12,4.4209393e-13,PowerLaw,2.1184435,0.17477247,2730.7659,2.0089185,0.2699184,0.10300895,0.13852048,0,bcu,TXS 0040+221,0.9946735,0.9179383,crates,10.8904511083,22.3962747528,6.6e-07,RFC J0043+2223,Gaia DR2: 2802998599146594304,18.8628,-inf,LSP,82224260000000.0,5.6142016e-13,11.450895,0.4229987,0.3382348,20.4567
4FGL J0043.7-1116,10.9283,-11.2822,116.024574,-74.05026,8.541922,2.4335814e-10,4.043498e-11,2.7814602e-12,4.817193e-13,PowerLaw,1.9280754,0.11687321,2769.7268,1.7339464,0.22362593,0.17431204,0.12813897,0,bll,1RXS J004349.3-111612,0.99892914,0.8348597,bzcat,10.9527783458,-11.2686986167,2.8e-07,RFC J0043-1116,Gaia DR2: 2377437915015143936,17.8349,0.264,HSP,3019951800000000.0,1.0317489e-12,11.312284,0.4147555,0.25684872,37.3085
4FGL J0043.8+3425,10.9717,34.4316,121.161644,-28.414192,51.227177,2.6626923e-09,1.02901146e-10,2.6190843e-11,1.2792058e-12,LogParabola,1.9415438,0.024852486,1231.2299,1.8540558,0.038734417,0.0495541,0.015501161,0,fsrq,GB6 J0043+3426,0.99696195,0.0,bzcat,10.9535129,34.4405811889,1.8e-07,RFC J0043+3426,Gaia DR2: 362323612889689984,19.2347,0.966,LSP,58884367000000.0,3.0096363e-13,190.25136,0.50410265,0.13991658,109.971
4FGL J0044.2-8424,11.0711,-84.4016,303.13925,-32.72377,7.0204406,2.2338661e-10,3.974131e-11,3.815787e-12,6.316288e-13,PowerLaw,2.6145027,0.12475396,836.88025,2.6341603,0.12503764,-0.02307216,0.062611006,0,fsrq,PKS 0044-84,0.99894315,0.97008526,bzcat,11.1112052167,-84.3777743028,1e-07,RFC J0044-8422,Gaia DR2: 4617438457106912000,19.6388,1.032,LSP,9120108000000.0,1.112272e-12,37.87695,0.75520754,0.25305223,21.8478
4FGL J0045.1-3706,11.2936,-37.1065,310.09497,-79.93449,18.924723,4.366974e-10,4.2887208e-11,6.9444867e-12,4.618259e-13,PowerLaw,2.5614772,0.058039524,543.1688,2.5496602,0.06477006,0.018765567,0.037044775,0,bcu,PKS 0042-373,0.99903476,0.96723986,crates,11.3002753833,-37.0967962694,1.6e-07,RFC J0045-3705,Gaia DR2: 5001107232822340864,17.8875,-inf,LSP,5370318000000.0,9.893569e-13,96.88583,0.62831956,0.18176392,10.3385
4FGL J0045.3+2128,11.3396,21.4668,121.04665,-41.382694,43.48104,1.7833338e-09,8.700728e-11,1.9053701e-11,1.2283666e-12,LogParabola,1.7999823,0.032420658,2028.3022,1.6623224,0.05631435,0.07137957,0.022226375,0,bll,GB6 J0045+2127,0.99962103,0.978807,whsp2,11.3304093833,21.4611111167,1.6e-07,RFC J0045+2127,Gaia DR2: 2801767455360573696,16.7605,-inf,HSP,7943282000000000.0,5.5650107e-12,144.95067,0.7067996,0.19581382,246.753
4FGL J0045.7+1217,11.4309,12.292,120.7346,-50.555367,23.924524,9.456943e-10,6.575489e-11,1.0574051e-11,7.6212425e-13,PowerLaw,1.9976659,0.0525431,2099.2627,1.9878702,0.061856087,0.008647978,0.026793387,0,bll,GB6 J0045+1217,0.99984354,0.9635115,bzcat,11.4305854667,12.2866125472,2.8e-07,RFC J0045+1217,Gaia DR2: 2775916773055776000,17.5366,-inf,,0.0,0.0,30.498245,0.33712998,0.119528584,61.4806
4FGL J0047.1-6203,11.777,-62.052,303.81793,-55.0688,4.315496,6.6052074e-11,2.2714483e-11,2.0080435e-12,4.0922002e-13,PowerLaw,2.9714842,0.16730295,314.98914,3.122248,0.3565167,0.6992302,0.40029386,16,bcu,PKS 0045-623,0.0,0.9018509,sumss,11.855083465576172,-62.127418518066406,0.0045,,,nan,-inf,,0.0,0.0,3.209148,0.0,10.0,10.0
4FGL J0047.9+3947,11.9763,39.7975,122.19439,-23.06919,22.64308,7.401377e-10,5.4485687e-11,8.303697e-12,6.3665105e-13,PowerLaw,1.9829094,0.054473385,2198.1775,1.957698,0.066096395,0.024105206,0.029576922,0,bll,B3 0045+395,0.99904114,0.8821757,bllac,11.9800987167,39.8160040972,2e-06,RFC J0047+3948,Gaia DR2: 368887323646142336,17.4738,0.2517,,0.0,0.0,46.95186,0.48219943,0.1530551,51.4693
4FGL J0047.9+2233,11.9981,22.5632,121.88889,-40.30157,10.82671,4.7297793e-10,5.6286698e-11,7.2013875e-12,8.993541e-13,PowerLaw,2.52734,0.07654761,1135.7164,2.5338368,0.083280586,0.0134442095,0.039405998,0,fsrq,GB6 J0048+2234,0.99730337,0.84197545,bzcat,12.0109026792,22.5900334333,1.2e-07,RFC J0048+2235,Gaia DR2: 2802222687534677376,20.4497,1.161,LSP,4466835700000.0,3.3597813e-13,93.98931,1.0590408,0.30306536,22.1662
4FGL J0048.6-2427,12.1709,-24.4541,109.72765,-87.254944,6.6033983,1.7192611e-10,3.554998e-11,1.921118e-12,3.9805786e-13,PowerLaw,2.0008628,0.13629924,2795.7139,1.9724013,0.18760127,0.10201614,0.09754893,0,bcu,1RXS J004836.9-242631,0.99290216,0.0,wise,12.1540846708,-24.4482163806,3.7e-07,RFC J0048-2426,Gaia DR2: 2345598429096508160,18.4343,-inf,ISP,562341300000000.0,1.1781592e-12,7.976978,0.19277498,0.64334023,16.5106
4FGL J0049.0+2252,12.252,22.8735,122.20132,-39.9948,6.0214195,1.9429337e-10,4.686519e-11,2.2687514e-12,6.546506e-13,PowerLaw,2.2397232,0.1889778,3158.613,2.225222,0.21465424,0.029247746,0.093026295,0,bll,CRATES J004901.37+225315.4,0.9973955,0.9637283,crates,12.2557127708,22.8876298333,6.1e-07,RFC J0049+2253,Gaia DR2: 2802328657262700288,19.1211,0.26415,ISP,158489330000000.0,2.800606e-13,6.9719396,0.0,10.0,36.7681
4FGL J0049.1+4223,12.2772,42.3901,122.47285,-20.479572,6.3843455,1.487197e-10,3.4886066e-11,1.7788607e-12,3.9644172e-13,PowerLaw,1.8451384,0.14944786,4959.9478,1.5731783,0.3060686,0.21450356,0.17829151,0,bcu,GALEXASC J004859.14+422351.4,0.9926387,0.0,whsp2,12.246458053588867,42.39752960205078,0.0045,,,nan,0.302,,0.0,0.0,12.7929945,0.4357724,0.38383678,76.2619
